id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,hashtags,query,media,user_mention,url,lat,lng,in_reply_to_screen_name,in_reply_to_status_id
403908455821373441,https://twitter.com/franciscochang/status/403908455821373441,2013-11-22 15:30:54+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,franciscochang,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403908408656801792,https://twitter.com/KristoferSjhlm/status/403908408656801792,2013-11-22 15:30:43+00:00,"@OlovCarlsson på #djinorden13 ""Viktigt att kunna analysera och göra nyheter av data så att vi inte köper det som de vi ska granska ger oss.""",sv,0,KristoferSjhlm,djinorden13,#djinorden13,,OlovCarlsson,,,,OlovCarlsson,
403908367040905216,https://twitter.com/TuroUskali/status/403908367040905216,2013-11-22 15:30:33+00:00,"“@Ullasvt: ""Det är en tydlig utmaning för SVT är att integrera datajournalistiken i den dagliga verksamheten"" Olov Carlsson på #djinorden13”",sv,0,TuroUskali,djinorden13,#djinorden13,,Ullasvt,,,,Ullasvt,403907103821426688
403908239667904512,https://twitter.com/Chamelo/status/403908239667904512,2013-11-22 15:30:03+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,Chamelo,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403908180528611328,https://twitter.com/LivHaker/status/403908180528611328,2013-11-22 15:29:49+00:00,Liker at 2 av 3 på datadesken i nordens største avis er designere! #djinorden13,no,0,LivHaker,djinorden13,#djinorden13,,,,,,,
403907615933345792,https://twitter.com/LNdata/status/403907615933345792,2013-11-22 15:27:34+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,LNdata,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403907572602003456,https://twitter.com/fcoel/status/403907572602003456,2013-11-22 15:27:24+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,fcoel,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403907103821426688,https://twitter.com/Ullasvt/status/403907103821426688,2013-11-22 15:25:32+00:00,"""Det är en tydlig utmaning för SVT är att integrera datajournalistiken i den dagliga verksamheten"" Olov Carlsson på #djinorden13",sv,0,Ullasvt,djinorden13,#djinorden13,,,,,,,
403906213823647745,https://twitter.com/MagnusBjerg/status/403906213823647745,2013-11-22 15:22:00+00:00,RT @DataKatrine: @tbkaas er også vild med spillet Borgmesterbingo fra #kv13 @MagnusBjerg #djinorden13,da,2,MagnusBjerg,kv13,#djinorden13,,DataKatrine,,,,,
403906211222781952,https://twitter.com/Daga___/status/403906211222781952,2013-11-22 15:21:59+00:00,"A closer look at Everysport's data API. With @jensfinnas #djinorden13 
https://t.co/hSOTpJT65L",en,0,Daga___,djinorden13,#djinorden13,,jensfinnas,https://docs.google.com/document/d/1bDkHyi0O3oG-05RpjT7SsrQdW6OY_dsLHeBei9Ab3JM/preview?pli=1&sle=true#,,,,
403906185759576064,https://twitter.com/MagnusBjerg/status/403906185759576064,2013-11-22 15:21:53+00:00,"RT @DataKatrine: @tbkaas fremhæver @MagnusBjerg og TV2s arbejde med ""Det koster en borgmester"". Er helt enig. Godt projekt! #djinorden13",da,1,MagnusBjerg,djinorden13,#djinorden13,,DataKatrine,,,,,
403906140607889408,https://twitter.com/pallih/status/403906140607889408,2013-11-22 15:21:42+00:00,Skipped the last sessions to work on my presentation for tomorrow. The day was good. #djinorden13,en,0,pallih,djinorden13,#djinorden13,,,,,,,
403905243542728704,https://twitter.com/sjoholm/status/403905243542728704,2013-11-22 15:18:08+00:00,"RT @KristoferSjhlm: Hans Linderberg, Mittmedia på #djinorden13 om varför man satsar på #datajournalistik ""Samhället förändras då måste jour…",sv,1,sjoholm,djinorden13,#djinorden13,,KristoferSjhlm,,,,,
403905094103887873,https://twitter.com/KristoferSjhlm/status/403905094103887873,2013-11-22 15:17:33+00:00,"Hans Linderberg, Mittmedia på #djinorden13 om varför man satsar på #datajournalistik ""Samhället förändras då måste journalistiken göra d åxå",sv,1,KristoferSjhlm,djinorden13,#djinorden13,,,,,,,
403904050716233728,https://twitter.com/fiwa/status/403904050716233728,2013-11-22 15:13:24+00:00,RT @tbkaas: My presentation at #djinorden13 #ddj http://t.co/wYrkKlATwB,da,4,fiwa,djinorden13,#djinorden13,,tbkaas,http://slid.es/tbkaas/bestpractice,,,,
403903391601930240,https://twitter.com/tbkaas/status/403903391601930240,2013-11-22 15:10:47+00:00,"@EsaMakinen Ha! No, it wasn't my computer, I used at the presentation... I'm still using Windows 7 #djinorden13",en,0,tbkaas,djinorden13,#djinorden13,,EsaMakinen,,,,EsaMakinen,403890364626767872
403903381603098624,https://twitter.com/eriksdh/status/403903381603098624,2013-11-22 15:10:44+00:00,Helena Bengtsson från SVT Pejl tar upp mitt exempel med viltolyckor på konferensen #djinorden13 Stolt! http://t.co/ypqZ6ASEHo,sv,0,eriksdh,djinorden13,#djinorden13,,,http://www.automotorsport.se/artiklar/?id=173312,,,,
403903146063577088,https://twitter.com/LivHaker/status/403903146063577088,2013-11-22 15:09:48+00:00,Impressed with the toolbox at the Helsingin Sanomat Datadesk #djinorden13 @EsaMakinen,en,0,LivHaker,djinorden13,#djinorden13,,EsaMakinen,,,,,
403902981793644546,https://twitter.com/sisiwei/status/403902981793644546,2013-11-22 15:09:09+00:00,API presentation #djinorden13 RT @jensfinnas: My presentataion: https://t.co/S8mDWBCdLF,in,1,sisiwei,djinorden13,#djinorden13,,jensfinnas,https://docs.google.com/document/d/1bDkHyi0O3oG-05RpjT7SsrQdW6OY_dsLHeBei9Ab3JM/edit#,,,jensfinnas,403902253238849536
403902336088956928,https://twitter.com/MarcusEkdahl/status/403902336088956928,2013-11-22 15:06:35+00:00,RT @DJournalistikSH: Jens Finnäs on API:s Live now on http://t.co/hepxEB9bTf #djinorden13 #djinorden2013,fi,1,MarcusEkdahl,djinorden13,#djinorden13,,DJournalistikSH,http://www.blogg.sh.se/datajournalistik/live-tv-datajournalistik/,,,,
403902220959494144,https://twitter.com/KristoferSjhlm/status/403902220959494144,2013-11-22 15:06:08+00:00,RT @ericssonmagnus: Computer programming aint that hard - you can learn how to do it! Quote of the day from Ben Welsh @palewire #djinorden13,en,1,KristoferSjhlm,djinorden13,#djinorden13,,ericssonmagnus,,,,,
403902168857845760,https://twitter.com/ericssonmagnus/status/403902168857845760,2013-11-22 15:05:55+00:00,Now we're talking! What is an API? With @jensfinnas #djinorden13,en,0,ericssonmagnus,djinorden13,#djinorden13,,jensfinnas,,,,,
403902109533601792,https://twitter.com/kaulanen/status/403902109533601792,2013-11-22 15:05:41+00:00,Listening to smart Fins #djinorden13,en,0,kaulanen,djinorden13,#djinorden13,,,,,,,
403902056362029057,https://twitter.com/DJournalistikSH/status/403902056362029057,2013-11-22 15:05:29+00:00,Jens Finnäs on API:s Live now on http://t.co/hepxEB9bTf #djinorden13 #djinorden2013,fi,1,DJournalistikSH,djinorden13,#djinorden13,,,http://www.blogg.sh.se/datajournalistik/live-tv-datajournalistik/,,,,
403900758309232640,https://twitter.com/amalmstrom/status/403900758309232640,2013-11-22 15:00:19+00:00,RT @tbkaas: My presentation at #djinorden13 #ddj http://t.co/wYrkKlATwB,da,4,amalmstrom,djinorden13,#djinorden13,,tbkaas,http://slid.es/tbkaas/bestpractice,,,,
403900641724346368,https://twitter.com/amalmstrom/status/403900641724346368,2013-11-22 14:59:51+00:00,RT @DataKatrine: @tbkaas er også vild med spillet Borgmesterbingo fra #kv13 @MagnusBjerg #djinorden13,da,2,amalmstrom,kv13,#djinorden13,,DataKatrine,,,,,
403900435943395328,https://twitter.com/JanneVihervuori/status/403900435943395328,2013-11-22 14:59:02+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,JanneVihervuori,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403900172016832513,https://twitter.com/JanneFI/status/403900172016832513,2013-11-22 14:57:59+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,JanneFI,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403899069082263552,https://twitter.com/grensund/status/403899069082263552,2013-11-22 14:53:36+00:00,"@hannabergander på http://t.co/T32RG89fH0 har gjort rätt kompetensanalys hos journos. BÅDE datasets och api, en gullegruva! #djinorden13",sv,2,grensund,djinorden13,#djinorden13,,hannabergander,http://data.riksdagen.se,,,hannabergander,
403899067497197568,https://twitter.com/ericssonmagnus/status/403899067497197568,2013-11-22 14:53:36+00:00,Computer programming aint that hard - you can learn how to do it! Quote of the day from Ben Welsh @palewire #djinorden13,en,1,ericssonmagnus,djinorden13,#djinorden13,,palewire,,,,,
403898859463516160,https://twitter.com/PeterAlestig/status/403898859463516160,2013-11-22 14:52:46+00:00,"""Varje stor medieorganisation i USA har utvecklare på redaktionen"" - LA Times Ben Welsh på #djinorden13 Tänkvärt för svenska mediechefer?",sv,0,PeterAlestig,djinorden13,#djinorden13,,,,,,,
403897727291260928,https://twitter.com/ericssonmagnus/status/403897727291260928,2013-11-22 14:48:16+00:00,RT @Tobias_Brandel: Downside of following #djinorden13 on Twitter: They always seem to have more fun in the adjoining room.,en,1,ericssonmagnus,djinorden13,#djinorden13,,Tobias_Brandel,,,,,
403897721956077568,https://twitter.com/fiwa/status/403897721956077568,2013-11-22 14:48:15+00:00,".@tbkaas Faktisk har jeg også en ""I Like"" med danske, svenske og norske medier: http://t.co/6BMoKzEimD. Og tak for omtale. #djinorden13",da,1,fiwa,djinorden13,#djinorden13,,tbkaas,http://filip.journet.sdu.dk/nordic/,,,,
403897297811296256,https://twitter.com/Tobias_Brandel/status/403897297811296256,2013-11-22 14:46:34+00:00,Downside of following #djinorden13 on Twitter: They always seem to have more fun in the adjoining room.,en,1,Tobias_Brandel,djinorden13,#djinorden13,,,,,,,
403897013412306944,https://twitter.com/DataKatrine/status/403897013412306944,2013-11-22 14:45:26+00:00,@tbkaas forklarer at @journalisten har brugt Thinklink til at visualisere #djinorden13,da,0,DataKatrine,djinorden13,#djinorden13,,tbkaas,,,,tbkaas,
403896665184428032,https://twitter.com/DataKatrine/status/403896665184428032,2013-11-22 14:44:03+00:00,@tbkaas er sød at nævne DRs databaseredaktion også... Fx projektet med Jorden er Giftig #djinorden13,da,0,DataKatrine,djinorden13,#djinorden13,,tbkaas,,,,tbkaas,
403896113985777664,https://twitter.com/MarcusEkdahl/status/403896113985777664,2013-11-22 14:41:52+00:00,"RT @M1ke987: Best quote: ""fake it 'til you get there"", for journalists learning to code :) #djinorden13 @palewire",en,3,MarcusEkdahl,djinorden13,#djinorden13,,M1ke987,,,,,
403895849023180800,https://twitter.com/DataKatrine/status/403895849023180800,2013-11-22 14:40:49+00:00,@tbkaas er også vild med spillet Borgmesterbingo fra #kv13 @MagnusBjerg #djinorden13,da,2,DataKatrine,kv13,#djinorden13,,tbkaas,,,,tbkaas,
403895500937920513,https://twitter.com/DataKatrine/status/403895500937920513,2013-11-22 14:39:26+00:00,"@tbkaas fremhæver @MagnusBjerg og TV2s arbejde med ""Det koster en borgmester"". Er helt enig. Godt projekt! #djinorden13",da,1,DataKatrine,djinorden13,#djinorden13,,tbkaas,,,,tbkaas,
403895417953591296,https://twitter.com/henchman/status/403895417953591296,2013-11-22 14:39:06+00:00,"""I world love to have a developer to talk to on a daily basis, says @HelenaBengtsson. Keep journos and coders in the same room, #djinorden13",en,1,henchman,djinorden13,#djinorden13,,HelenaBengtsson,,,,,
403894933343715328,https://twitter.com/DataKatrine/status/403894933343715328,2013-11-22 14:37:10+00:00,@tbkaas fremhæver @informeren Databloggen for fine dataprojekter - fx Kameraspotter fra bla @gjerding #djinorden13,da,1,DataKatrine,djinorden13,#djinorden13,,tbkaas,,,,tbkaas,
403894591768002560,https://twitter.com/ericssonmagnus/status/403894591768002560,2013-11-22 14:35:49+00:00,"RT @M1ke987: Best quote: ""fake it 'til you get there"", for journalists learning to code :) #djinorden13 @palewire",en,3,ericssonmagnus,djinorden13,#djinorden13,,M1ke987,,,,,
403894572503543809,https://twitter.com/MarcusEkdahl/status/403894572503543809,2013-11-22 14:35:44+00:00,Det måste finnas utvecklare som bara arbetar med journalistik på redaktionen. Ben Welsh vänder sig till alla mediechefer #djinorden13,sv,1,MarcusEkdahl,djinorden13,#djinorden13,,,,,,,
403894135004094464,https://twitter.com/ilikka_t/status/403894135004094464,2013-11-22 14:34:00+00:00,"RT @M1ke987: Best quote: ""fake it 'til you get there"", for journalists learning to code :) #djinorden13 @palewire",en,3,ilikka_t,djinorden13,#djinorden13,,M1ke987,,,,,
403894109435617280,https://twitter.com/LivHaker/status/403894109435617280,2013-11-22 14:33:54+00:00,Social networking on paradise hotel #lol #djinorden13 #Kaas&amp;Mulvad,et,0,LivHaker,lol,#djinorden13,,,,,,,
403894012337487872,https://twitter.com/DataKatrine/status/403894012337487872,2013-11-22 14:33:31+00:00,@tbkaas fremhæver data-godter ved #djinorden13 bla @EkstraBladet sociale netværksanalyser brugt på Paradise Hotel,da,0,DataKatrine,djinorden13,#djinorden13,,tbkaas,,,,tbkaas,
403893918636728322,https://twitter.com/new_worlds/status/403893918636728322,2013-11-22 14:33:08+00:00,RT @sjoholm: Känns att det för tillfället finns tydlig tudelning mellan journalister och utvecklare. Inte hållbart i längden. #djinorden13 …,sv,1,new_worlds,djinorden13,#djinorden13,,sjoholm,,,,,
403893854166069248,https://twitter.com/M1ke987/status/403893854166069248,2013-11-22 14:32:53+00:00,"Best quote: ""fake it 'til you get there"", for journalists learning to code :) #djinorden13 @palewire",en,3,M1ke987,djinorden13,#djinorden13,,palewire,,,,,
403893508685443072,https://twitter.com/DataKatrine/status/403893508685443072,2013-11-22 14:31:31+00:00,"@tbkaas fremhæver @EkstraBladet ""Her er vinderen af Vild med dans - ifølge barometer"" baseret på Facebook-Likes #djinorden13",da,0,DataKatrine,djinorden13,#djinorden13,,tbkaas,,,,tbkaas,
403893078047875072,https://twitter.com/DataKatrine/status/403893078047875072,2013-11-22 14:29:48+00:00,@tbkaas deler stadig ud af best practice fra datajournalistikken ved #djinorden13 Fremhæver at der er meget dag-til-dag datajournalistik,da,0,DataKatrine,djinorden13,#djinorden13,,tbkaas,,,,tbkaas,
403893071341158400,https://twitter.com/ericssonmagnus/status/403893071341158400,2013-11-22 14:29:46+00:00,"""Set your goal before you decide on which technology to learn. And then fake it 'til you get it!"", Ben Welsh #djinorden13",en,1,ericssonmagnus,djinorden13,#djinorden13,,,,,,,
403893022653702145,https://twitter.com/sjoholm/status/403893022653702145,2013-11-22 14:29:35+00:00,Dagens tema: Alla CMS:ar är dåliga och sätter krokben för datajournalistiken. #djinorden2013 #djinorden13,sv,0,sjoholm,djinorden2013,#djinorden13,,,,,,,
403892572969783296,https://twitter.com/sjoholm/status/403892572969783296,2013-11-22 14:27:48+00:00,Känns att det för tillfället finns tydlig tudelning mellan journalister och utvecklare. Inte hållbart i längden. #djinorden13 #djinorden2013,sv,1,sjoholm,djinorden13,#djinorden13,,,,,,,
403890751857520640,https://twitter.com/Hackette7/status/403890751857520640,2013-11-22 14:20:33+00:00,RT @DataKatrine: @tbkaas fremhæver danske data-godter... Fx ledighed i Danmark hos @fagbladet3f #djinorden13 #ddj,da,1,Hackette7,djinorden13,#djinorden13,,DataKatrine,,,,,
403890603119108096,https://twitter.com/DataKatrine/status/403890603119108096,2013-11-22 14:19:58+00:00,@tbkaas fremhæver danske data-godter... Fx ledighed i Danmark hos @fagbladet3f #djinorden13 #ddj,da,1,DataKatrine,djinorden13,#djinorden13,,tbkaas,,,,tbkaas,
403890364626767872,https://twitter.com/EsaMakinen/status/403890364626767872,2013-11-22 14:19:01+00:00,Holey-moley. @tbkaas is a living proof that someone is using Windows 8. #djinorden13,en,0,EsaMakinen,djinorden13,#djinorden13,,tbkaas,,,,,
403890000502484992,https://twitter.com/MarcusEkdahl/status/403890000502484992,2013-11-22 14:17:34+00:00,Journalisterna måste bli utvecklare annars händer inget. Kan inte luta sig mot it-avdelningen. Intressant tanke av Ben Welsh #djinorden13,sv,4,MarcusEkdahl,djinorden13,#djinorden13,,,,,,,
403889796990664704,https://twitter.com/Hackette7/status/403889796990664704,2013-11-22 14:16:46+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,Hackette7,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403889337986990080,https://twitter.com/henchman/status/403889337986990080,2013-11-22 14:14:56+00:00,RT @jensfinnas: Must read for everyone at #djinorden13 by @EsaMakinen http://t.co/hFLW57oaVj,en,2,henchman,djinorden13,#djinorden13,,jensfinnas,http://www.esamakinen.fi/e/seven-imporant-issues-data-journalists-should-discuss-now/,,,,
403889190112591872,https://twitter.com/ericssonmagnus/status/403889190112591872,2013-11-22 14:14:21+00:00,“@M1ke987: En av dagens intressantaste diskussioner om hur journalister &amp; utv kan jobba tillsammans #djinorden13 http://t.co/bhHETym9m3” +1,sv,0,ericssonmagnus,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrlr2LIQAArrN9.jpg,M1ke987,,,,M1ke987,403887658201776128
403889020830482432,https://twitter.com/DataKatrine/status/403889020830482432,2013-11-22 14:13:41+00:00,@tbkaas deler ud af data-godter fra dansk presse... Fremhæver fx akutjob-tema fra @UgebrevetA4 #djinorden13,da,0,DataKatrine,djinorden13,#djinorden13,,tbkaas,,,,tbkaas,
403888886218522624,https://twitter.com/camillanorstrom/status/403888886218522624,2013-11-22 14:13:09+00:00,RT @M1ke987: En av dagens intressantaste diskussioner om hur journalister och utvecklare kan jobba tillsammans #djinorden13 http://t.co/fr7…,sv,3,camillanorstrom,djinorden13,#djinorden13,,M1ke987,,,,,
403888565374828544,https://twitter.com/Marjoriedunton/status/403888565374828544,2013-11-22 14:11:52+00:00,Are you a #michaeljackson fan ? or #Adidas Originals #Paris #Track top #djinorden13 http://t.co/lPHKBIz0bH http://t.co/UebNwzyJyA,en,0,Marjoriedunton,michaeljackson,#djinorden13,https://pbs.twimg.com/media/BZrmgo0CUAAtvb8.jpg,,http://goo.gl/1e9DU6,39.36573,-101.711967,,
403887658201776128,https://twitter.com/M1ke987/status/403887658201776128,2013-11-22 14:08:16+00:00,En av dagens intressantaste diskussioner om hur journalister och utvecklare kan jobba tillsammans #djinorden13 http://t.co/fr7kQxAeRt,sv,3,M1ke987,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrlr2LIQAArrN9.jpg,,,,,,
403887263144087553,https://twitter.com/andersgreen/status/403887263144087553,2013-11-22 14:06:42+00:00,Riksdagens API används bl a http://t.co/7UAqR6U3g2  #djinorden13 #djinorden2013,da,0,andersgreen,djinorden13,#djinorden13,,,http://politologerna.wordpress.com/,,,,
403886592089399296,https://twitter.com/camillanorstrom/status/403886592089399296,2013-11-22 14:04:02+00:00,RT @ericssonmagnus: High expectations - Journalists and developers working together! The only way forward if you ask me. #djinorden13,en,1,camillanorstrom,djinorden13,#djinorden13,,ericssonmagnus,,,,,
403886587773087745,https://twitter.com/DJournalistikSH/status/403886587773087745,2013-11-22 14:04:01+00:00,RT @DJournalistikSH: Livesändningar pågår.  Här hittar du dem: http://t.co/0leU4jrX3U #djinorden13 #djinorden2013,sv,0,DJournalistikSH,djinorden13,#djinorden13,,DJournalistikSH,http://www.blogg.sh.se/datajournalistik/,,,,
403886467854114816,https://twitter.com/LivHaker/status/403886467854114816,2013-11-22 14:03:32+00:00,Hører på Kaas&amp;Mulvad nå. Har drevet med datajournalistikk i 20 år. Might learn a thing or two! #djinorden13,da,0,LivHaker,djinorden13,#djinorden13,,,,,,,
403886267009867776,https://twitter.com/MarcusEkdahl/status/403886267009867776,2013-11-22 14:02:44+00:00,"Nu, hur journalister och utvecklare kan jobba ihop #djinorden13",sv,0,MarcusEkdahl,djinorden13,#djinorden13,,,,,,,
403886166392700928,https://twitter.com/ericssonmagnus/status/403886166392700928,2013-11-22 14:02:20+00:00,High expectations - Journalists and developers working together! The only way forward if you ask me. #djinorden13,en,1,ericssonmagnus,djinorden13,#djinorden13,,,,,,,
403885838414913536,https://twitter.com/Viltteri/status/403885838414913536,2013-11-22 14:01:02+00:00,RT @sjoholm: Många matnyttiga EU-databaser. “@Hackette7: My presentation at #djinorden13 https://t.co/3GBcsmv1yp”,sv,2,Viltteri,djinorden13,#djinorden13,,sjoholm,https://drive.google.com/file/d/0B8o9PlCEFb7ddTBsTWRtLWtWLVk/edit?usp=sharing,,,,
403885649117585408,https://twitter.com/hannabergander/status/403885649117585408,2013-11-22 14:00:17+00:00,Dubbelkommando. Snart kör vi igång presentation om riksdagens öppna data #djinorden13 http://t.co/TPi0FBjBKO,sv,0,hannabergander,djinorden13,#djinorden13,,,http://instagram.com/p/hBPvutJdpe/,,,,
403885473032323072,https://twitter.com/Tobias_Brandel/status/403885473032323072,2013-11-22 13:59:35+00:00,"RT @pallih: The difference between a hackers conference and a journalist one? The stickers on the laptops, or lack of them.  #djinorden13",en,2,Tobias_Brandel,djinorden13,#djinorden13,,pallih,,,,,
403885449870970880,https://twitter.com/araneida/status/403885449870970880,2013-11-22 13:59:29+00:00,RT @DJournalistikSH: Livesändningar pågår. Här hittar du dem: http://t.co/0leU4jrX3U #djinorden13 #djinorden2013,sv,6,araneida,djinorden13,#djinorden13,,DJournalistikSH,http://www.blogg.sh.se/datajournalistik/,,,,
403885400995147776,https://twitter.com/DataKatrine/status/403885400995147776,2013-11-22 13:59:18+00:00,RT @tbkaas: My presentation at #djinorden13 #ddj http://t.co/wYrkKlATwB,da,4,DataKatrine,djinorden13,#djinorden13,,tbkaas,http://slid.es/tbkaas/bestpractice,,,,
403884401169166336,https://twitter.com/AlfFyhrlund/status/403884401169166336,2013-11-22 13:55:19+00:00,"Var kommer dokumentationen av sändningar, bilder och länkar från konferensen att finnas? #oppnadata #djinorden13",sv,0,AlfFyhrlund,oppnadata,#djinorden13,,,,,,,
403883453139415040,https://twitter.com/Patrik_Hiselius/status/403883453139415040,2013-11-22 13:51:33+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,Patrik_Hiselius,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403882160006127616,https://twitter.com/UppsalaEmil/status/403882160006127616,2013-11-22 13:46:25+00:00,RT @MagnusKolsjo: Min presentation om tillgången till offentliga data i Sverige http://t.co/bdR0ro0s0k #djinorden13,sv,5,UppsalaEmil,djinorden13,#djinorden13,,MagnusKolsjo,http://www.slideshare.net/MagnusKolsjo/tillgngen-till-offentliga-data-i-sverige,,,,
403881480331739136,https://twitter.com/fojo_se/status/403881480331739136,2013-11-22 13:43:43+00:00,RT @Hackette7: Interesting presentation at #djinorden13 https://t.co/yMXULvJjTf,en,0,fojo_se,djinorden13,#djinorden13,,Hackette7,https://drive.google.com/file/d/0B8o9PlCEFb7ddTBsTWRtLWtWLVk/edit?usp=sharing,,,Hackette7,403863343976284160
403879715548954625,https://twitter.com/pallih/status/403879715548954625,2013-11-22 13:36:42+00:00,"The difference between a hackers conference and a journalist one? The stickers on the laptops, or lack of them.  #djinorden13",en,2,pallih,djinorden13,#djinorden13,,,,,,,
403879197380452352,https://twitter.com/fojo_se/status/403879197380452352,2013-11-22 13:34:39+00:00,RT @EsaMakinen: Blog post: Seven important issues professional data journalists should discuss now. http://t.co/vxYnPfthWM #djinorden13,en,8,fojo_se,djinorden13,#djinorden13,,EsaMakinen,http://www.esamakinen.fi/e/seven-imporant-issues-data-journalists-should-discuss-now/,,,,
403877737792024576,https://twitter.com/j0xsz/status/403877737792024576,2013-11-22 13:28:51+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,j0xsz,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403877514403401728,https://twitter.com/helivandervalk/status/403877514403401728,2013-11-22 13:27:57+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,helivandervalk,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403877008611885056,https://twitter.com/journalistforb/status/403877008611885056,2013-11-22 13:25:57+00:00,RT @DJournalistikSH: Livesändningar pågår. Här hittar du dem: http://t.co/0leU4jrX3U #djinorden13 #djinorden2013,sv,6,journalistforb,djinorden13,#djinorden13,,DJournalistikSH,http://www.blogg.sh.se/datajournalistik/,,,,
403876774993752064,https://twitter.com/heidikahkonen/status/403876774993752064,2013-11-22 13:25:01+00:00,RT @EsaMakinen: Blog post: Seven important issues professional data journalists should discuss now. http://t.co/vxYnPfthWM #djinorden13,en,8,heidikahkonen,djinorden13,#djinorden13,,EsaMakinen,http://www.esamakinen.fi/e/seven-imporant-issues-data-journalists-should-discuss-now/,,,,
403876367525498880,https://twitter.com/sjoholm/status/403876367525498880,2013-11-22 13:23:24+00:00,Snart kaffepaus. Blir väl kopp nummer sex i dag. #djinorden13 #djinorden2013,sv,0,sjoholm,djinorden13,#djinorden13,,,,,,,
403876186616774656,https://twitter.com/pallih/status/403876186616774656,2013-11-22 13:22:41+00:00,Lots of good stuff in the slides from @hackette7: http://t.co/WMQFZCnlHu #djinorden13,en,0,pallih,djinorden13,#djinorden13,,Hackette7,http://go.gogn.in/17TRO65,,,,
403875795317563392,https://twitter.com/jonasnordling/status/403875795317563392,2013-11-22 13:21:07+00:00,RT @DJournalistikSH: Livesändningar pågår. Här hittar du dem: http://t.co/0leU4jrX3U #djinorden13 #djinorden2013,sv,6,jonasnordling,djinorden13,#djinorden13,,DJournalistikSH,http://www.blogg.sh.se/datajournalistik/,,,,
403875717995569152,https://twitter.com/DataKatrine/status/403875717995569152,2013-11-22 13:20:49+00:00,"Data giver kun et hint om hvorvidt der er et mønster. Data udgør sjældent historien i sig selv, siger Teemo fra Yle. #djinorden13",da,1,DataKatrine,djinorden13,#djinorden13,,,,,,,
403875686857072640,https://twitter.com/staffanjonson/status/403875686857072640,2013-11-22 13:20:42+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,staffanjonson,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403875225433276416,https://twitter.com/TimoKontio/status/403875225433276416,2013-11-22 13:18:52+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,TimoKontio,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
403875204176547840,https://twitter.com/jussikarlgren/status/403875204176547840,2013-11-22 13:18:46+00:00,RT @EsaMakinen: When Freedom of information acts have come to different countries?   #djinorden13 http://t.co/ke3AqmFV0N,en,22,jussikarlgren,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZrZN4cIcAAeBu3.jpg,EsaMakinen,,,,,
